Timestamp,R20_RR1.5,R20_RR2.0,R20_RR2.5,R20_RR3.0,R20_RR3.5,R20_RR4.0,R20_RR4.5,R50_RR1.5,R50_RR2.0,R50_RR2.5,R50_RR3.0,R50_RR3.5,R50_RR4.0,R50_RR4.5,R75_RR1.5,R75_RR2.0,R75_RR2.5,R75_RR3.0,R75_RR3.5,R75_RR4.0,R75_RR4.5,R100_RR1.5,R100_RR2.0,R100_RR2.5,R100_RR3.0,R100_RR3.5,R100_RR4.0,R100_RR4.5
2026-01-26 09:40:00.404999971,-0.038461538461538436,0.15384615384615385,0.16666666666666663,0.1578947368421053,-0.2500000000000001,-0.16666666666666674,-0.5285714285714285,-0.19354838709677413,-0.5555555555555556,-0.8541666666666667,-1.0,-1.0,-1.0,-1.0,-0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 09:45:00.404999971,-0.1216216216216216,-0.16666666666666663,-0.02777777777777779,-0.19999999999999996,-0.47058823529411764,-0.4117647058823529,-0.3529411764705882,-0.25,-0.33333333333333337,-0.3269230769230769,-0.8181818181818182,-1.0,-1.0,-1.0,-0.1250000000000001,-0.7857142857142858,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 09:50:00.404999971,0.14864864864864868,0.20000000000000007,0.2727272727272728,0.25,0.16129032258064513,0.29032258064516125,0.2833333333333333,-0.07407407407407407,-0.125,-0.33333333333333337,-0.4,-1.0,-1.0,-1.0,1.1102230246251565e-16,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 09:55:00.404999971,-0.0625,-0.027027027027026973,0.06944444444444453,0.1428571428571428,-0.015625,-0.032258064516129004,0.06451612903225812,-0.0625,0.04347826086956519,-0.26315789473684215,-0.75,-0.71875,-1.0,-1.0,0.02941176470588236,-0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:00:00.404999971,-0.14634146341463417,-0.025000000000000022,0.07692307692307698,0.23076923076923084,0.3846153846153848,0.5384615384615385,0.5921052631578949,0.13636363636363635,0.0,-0.23913043478260876,-0.42857142857142855,-0.763157894736842,-1.0,-1.0,-0.13043478260869568,-0.5,-0.78125,-1.0,-1.0,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:05:00.404999971,-0.0957446808510638,-0.021739130434782594,0.14130434782608703,0.15555555555555545,0.29999999999999993,0.33333333333333337,0.15116279069767447,0.09756097560975607,-0.30000000000000004,-0.8541666666666667,-1.0,-1.0,-1.0,-1.0,-0.5454545454545455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:10:00.404999971,-0.21568627450980393,-0.20408163265306123,-0.25531914893617025,-0.21739130434782605,-0.11956521739130432,-0.13043478260869568,-0.375,-0.032258064516129115,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:15:00.404999971,-0.05660377358490554,-0.07692307692307687,-0.19791666666666674,-0.28888888888888886,-0.19999999999999996,-0.2222222222222222,-0.6071428571428572,-0.20000000000000007,-0.6842105263157895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:20:00.404999971,-0.1346153846153847,-0.17647058823529405,-0.37,-0.36,-0.2799999999999999,-0.375,-0.7555555555555555,-0.19117647058823528,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:25:00.404999971,-0.13265306122448972,-0.0625,-0.3777777777777777,-0.37777777777777777,-0.3863636363636364,-0.4318181818181818,-0.7317073170731707,-0.4318181818181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 10:30:00.404999971,-0.28571428571428575,-0.2682926829268293,-0.14634146341463417,-0.30000000000000004,-0.42307692307692313,-0.35897435897435903,-1.0,-0.35185185185185186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 10:35:00.404999971,0.06382978723404253,0.021276595744680882,0.14130434782608703,0.06666666666666676,0.022727272727272707,-0.25,-0.17500000000000004,-0.08536585365853655,-0.18918918918918914,-0.20000000000000007,-0.6,-1.0,-1.0,-1.0,-0.13793103448275856,-0.5909090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4642857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:40:00.404999971,0.02941176470588236,0.17647058823529416,0.1428571428571428,0.30612244897959184,0.34042553191489344,0.33333333333333337,0.375,0.09756097560975607,0.1842105263157895,0.26388888888888895,0.21212121212121215,0.04999999999999993,-1.0,-1.0,0.11111111111111105,0.06451612903225812,-0.1923076923076923,-1.0,-1.0,-1.0,-1.0,0.01851851851851849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:45:00.404999971,0.0714285714285714,0.22448979591836737,0.4285714285714286,0.5510204081632653,0.5937500000000001,0.5957446808510639,0.673913043478261,0.0714285714285714,0.05405405405405406,-0.045454545454545525,-0.09677419354838712,-0.3571428571428571,-0.7999999999999999,-1.0,0.048387096774193505,-0.15999999999999992,-0.5,-1.0,-1.0,-1.0,-1.0,-0.1250000000000001,-0.7857142857142858,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:50:00.404999971,0.045454545454545414,0.2545454545454545,0.36111111111111105,0.33333333333333337,0.4999999999999999,0.4423076923076922,0.26041666666666663,0.010638297872340385,-0.21052631578947367,-0.4696969696969697,-0.8620689655172414,-0.8448275862068966,-1.0,-1.0,-0.32692307692307687,-0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 10:55:00.404999971,-0.1346153846153847,0.038461538461538436,0.16666666666666663,0.019607843137254832,0.05882352941176472,0.0,-0.28260869565217395,-0.16666666666666663,-0.5384615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4642857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:00:00.404999971,-0.16666666666666663,-0.21739130434782605,-0.2222222222222222,-0.19999999999999996,-0.28409090909090917,-0.20454545454545459,-0.717948717948718,-0.16666666666666663,-0.8235294117647058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:05:00.404999971,-0.24528301886792447,-0.1923076923076923,-0.3137254901960785,-0.21568627450980393,-0.7,-0.6666666666666667,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 11:10:00.404999971,-0.05660377358490554,-0.05882352941176472,-0.2142857142857143,-0.16666666666666663,-0.5714285714285714,-0.75,-1.0,-0.736842105263158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 11:15:00.404999971,-0.20212765957446804,-0.15217391304347827,-0.23913043478260876,-0.37777777777777777,-0.29999999999999993,-0.31818181818181823,-0.36046511627906974,-0.09722222222222221,-0.6538461538461537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:20:00.404999971,0.06382978723404253,0.21276595744680848,0.03409090909090906,0.023255813953488413,-0.0357142857142857,-0.024390243902439046,-0.03749999999999998,-0.10256410256410264,-0.08333333333333326,-0.32258064516129026,-1.0,-1.0,-1.0,-1.0,-0.16666666666666663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:25:00.404999971,-0.08163265306122447,0.0,-0.125,-0.23404255319148926,-0.21739130434782605,-0.23913043478260865,-0.38888888888888884,0.022727272727272707,-0.22857142857142865,-0.75,-1.0,-1.0,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:30:00.404999971,0.22093023255813948,0.31707317073170727,0.3125,0.30000000000000004,0.2692307692307693,0.3157894736842105,0.30263157894736825,-0.0714285714285714,-0.09090909090909094,-0.234375,-0.7142857142857143,-0.8333333333333333,-1.0,-1.0,-0.13793103448275856,-0.7142857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:35:00.404999971,0.2195121951219512,0.42499999999999993,0.4358974358974358,0.4736842105263157,0.5810810810810811,0.32352941176470584,0.4558823529411764,-0.015151515151515249,-0.032258064516129004,-0.03448275862068961,-0.11111111111111116,-0.4375,-0.5652173913043478,-1.0,-0.038461538461538436,-0.08695652173913038,-0.611111111111111,-1.0,-1.0,-1.0,-1.0,-0.1250000000000001,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:40:00.404999971,0.15384615384615385,0.25,0.23529411764705888,0.4117647058823529,0.30645161290322576,0.33333333333333337,0.4666666666666667,0.022727272727272707,0.1428571428571428,0.22499999999999998,0.11111111111111116,-0.4,-0.6428571428571429,-1.0,0.02941176470588236,0.0,-0.41666666666666674,-1.0,-1.0,-1.0,-1.0,-0.038461538461538436,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:45:00.404999971,0.0714285714285714,0.1707317073170732,0.36585365853658536,0.5,0.45945945945945943,0.4285714285714285,0.4558823529411764,-0.11290322580645162,-0.1428571428571429,-0.30000000000000004,-0.33333333333333337,-0.7857142857142857,-1.0,-1.0,-0.16666666666666663,-0.25,-0.7307692307692308,-1.0,-1.0,-1.0,-1.0,-0.16666666666666663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:50:00.404999971,1.1102230246251565e-16,0.02857142857142858,0.20000000000000007,0.2941176470588236,0.265625,0.03448275862068961,-0.017857142857142794,-0.16666666666666663,-0.33333333333333337,-1.0,-1.0,-1.0,-1.0,-1.0,-0.31818181818181823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 11:55:00.404999971,-0.10256410256410264,-0.08333333333333326,-0.1515151515151515,-0.030303030303030276,-0.3793103448275862,-0.8076923076923077,-0.7884615384615385,-0.4642857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:00:00.404999971,-0.22619047619047616,-0.4,-0.4615384615384615,-0.3846153846153846,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 12:05:00.404999971,-0.10256410256410264,-0.052631578947368474,-0.25757575757575757,-0.6,-0.6896551724137931,-1.0,-1.0,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:10:00.404999971,-0.11764705882352944,-0.11764705882352944,-0.125,-0.19999999999999996,-0.6538461538461539,-1.0,-1.0,-0.7727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:15:00.404999971,0.18055555555555547,0.05882352941176472,-0.09677419354838712,-0.1724137931034483,-0.06896551724137934,-0.423076923076923,-0.7708333333333334,-0.4117647058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:20:00.404999971,-0.27419354838709675,-0.2758620689655172,-0.72,-0.68,-0.64,-0.7916666666666667,-1.0,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:25:00.404999971,-0.08333333333333337,0.0,-0.25,-0.5555555555555556,-0.5,-0.7999999999999999,-1.0,-0.5454545454545455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:30:00.404999971,-0.5,-0.4,-0.5800000000000001,-0.8333333333333334,-0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:35:00.404999971,-0.16666666666666663,-0.33333333333333337,-0.43999999999999995,-0.8181818181818182,-0.7954545454545455,-1.0,-1.0,-0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:40:00.404999971,-0.22413793103448276,-0.25,-0.125,-0.2857142857142857,-0.33333333333333337,-0.423076923076923,-0.56,-0.23913043478260865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 12:45:00.404999971,0.048387096774193505,-0.032258064516129004,-0.06666666666666665,-0.03448275862068961,-0.16666666666666663,-0.23076923076923073,-0.33999999999999997,1.1102230246251565e-16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 12:50:00.404999971,-0.07407407407407407,-0.11111111111111116,-0.1923076923076923,-0.07692307692307698,-0.09999999999999998,-0.16666666666666674,-0.28260869565217395,1.1102230246251565e-16,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 12:55:00.404999971,-0.24242424242424243,-0.15625,-0.125,-0.125,-0.4,-0.4827586206896552,-0.6071428571428572,-0.42307692307692313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:00:00.404999971,-0.13793103448275856,-0.1724137931034483,-0.25,-0.52,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 13:05:00.404999971,-0.16666666666666663,-0.09090909090909094,-0.41666666666666674,-0.7037037037037037,-0.8269230769230769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 13:10:00.404999971,0.02941176470588236,-0.12903225806451613,-0.06666666666666665,0.06666666666666676,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:15:00.404999971,-0.1071428571428572,-0.1923076923076923,-0.27083333333333326,-0.16666666666666663,-0.21739130434782605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:20:00.404999971,-0.07407407407407407,-0.15999999999999992,-0.36363636363636365,-0.2727272727272728,-0.763157894736842,-1.0,-1.0,-0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:25:00.404999971,0.015625,-0.3076923076923077,-0.30000000000000004,-0.33333333333333337,-0.5909090909090908,-0.7619047619047619,-0.738095238095238,-0.28571428571428575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:30:00.404999971,-0.08333333333333337,0.034482758620689724,0.206896551724138,-0.040000000000000036,-0.3863636363636364,-0.5238095238095238,-0.725,-0.53125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:35:00.404999971,-0.23076923076923073,-0.25,-0.125,-0.6,-0.763157894736842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 13:40:00.404999971,-0.038461538461538436,0.038461538461538436,0.12,-0.23809523809523814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 13:45:00.404999971,1.1102230246251565e-16,-0.09999999999999998,-0.26315789473684215,-0.1578947368421053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 13:50:00.404999971,-0.26470588235294124,-0.2941176470588235,-0.17647058823529405,-0.05882352941176472,-0.4,-1.0,-1.0,-0.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 13:55:00.404999971,-0.4117647058823529,-0.625,-0.5625,-0.5,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:00:00.404999971,-0.5,-0.8235294117647058,-0.7941176470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 14:05:00.404999971,-0.4642857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-26 14:10:00.404999971,-0.5588235294117647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-26 14:15:00.404999971,-0.42307692307692313,-0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-26 14:20:00.404999971,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-01-26 14:25:00.404999971,1.1102230246251565e-16,0.20000000000000007,0.3275862068965517,-0.13043478260869568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 14:30:00.404999971,0.09999999999999998,0.25,0.45833333333333337,0.6666666666666666,-1.1102230246251565e-16,-0.6666666666666667,-1.0,-0.7916666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:35:00.404999971,0.04166666666666663,0.25,0.2727272727272728,0.4545454545454545,0.6363636363636364,0.8181818181818182,0.4473684210526315,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:40:00.404999971,-0.04761904761904767,0.1428571428571428,-0.02777777777777779,0.11111111111111116,0.2500000000000001,0.38888888888888895,0.2941176470588236,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:45:00.404999971,-0.09090909090909094,0.0,-0.125,-0.5294117647058824,-0.47058823529411764,-0.4117647058823529,-0.3529411764705882,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:50:00.404999971,-0.09090909090909094,-0.25,-0.30000000000000004,-0.3684210526315789,-0.7352941176470589,-1.0,-1.0,-0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 14:55:00.404999971,-0.20000000000000007,-0.15999999999999992,-0.125,-0.16666666666666663,-0.3863636363636364,-0.31818181818181823,-0.4761904761904762,-0.16666666666666663,-0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:00:00.404999971,-0.16666666666666663,-0.09999999999999998,-0.07894736842105265,-0.2941176470588235,-0.2058823529411764,-0.375,-0.3125,-0.16666666666666663,-0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:05:00.404999971,1.1102230246251565e-16,0.20000000000000007,0.4,0.5172413793103446,0.125,0.25,0.19565217391304346,-0.16666666666666663,-0.25,-0.7307692307692308,-1.0,-1.0,-1.0,-1.0,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:10:00.404999971,-0.08333333333333337,0.034482758620689724,0.206896551724138,0.3793103448275863,0.33333333333333326,-0.13043478260869568,-0.2500000000000001,-0.26470588235294124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:15:00.404999971,-0.19354838709677413,-0.19999999999999996,-0.06666666666666665,-0.03448275862068961,-0.3076923076923076,-0.782608695652174,-1.0,-0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 15:20:00.404999971,-0.1964285714285714,-0.3076923076923077,-0.1923076923076923,-0.33333333333333337,-0.5909090909090908,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 15:25:00.404999971,-0.07407407407407407,-0.07692307692307687,-0.019999999999999907,0.0,-0.021739130434782705,-0.34782608695652173,-0.49999999999999994,-0.4642857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 15:30:00.404999971,-0.23076923076923073,-0.25,-0.27083333333333326,-0.30434782608695654,-0.21739130434782605,-0.5238095238095238,-0.4761904761904762,0.11111111111111105,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:35:00.404999971,-0.1071428571428572,-0.15999999999999992,-0.23913043478260876,-0.2727272727272728,-0.18181818181818188,-0.09090909090909094,-0.45,0.15384615384615385,-0.33333333333333337,-0.5625,-1.0,-1.0,-1.0,-1.0,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:40:00.404999971,-0.1071428571428572,-0.15999999999999992,-0.23913043478260876,-0.42857142857142855,-0.3571428571428571,-0.5,-0.45,-0.09090909090909094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:45:00.404999971,-0.017857142857142794,-0.21739130434782605,-0.20454545454545459,-0.4,-0.75,-0.7222222222222222,-1.0,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
2026-01-26 15:50:00.404999971,-0.25,-0.09999999999999998,-0.125,0.0,0.125,-0.038461538461538436,-0.5217391304347826,-0.16666666666666663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 15:55:00.404999971,-0.25,-0.19999999999999996,-0.25,-0.1428571428571429,-0.0357142857142857,-0.07407407407407407,-0.15384615384615385,0.25,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8076923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 16:00:00.404999971,-0.31818181818181823,-0.3181818181818182,-0.20454545454545459,-0.23809523809523814,-0.1428571428571429,-0.04761904761904767,-0.17500000000000004,0.17647058823529405,-0.4545454545454546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 16:05:00.404999971,-0.16666666666666663,-0.5555555555555556,-0.4814814814814815,-0.5384615384615384,-0.4807692307692307,-0.6000000000000001,-0.56,-0.09090909090909094,-0.33333333333333337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 16:10:00.404999971,-0.0714285714285714,-0.2727272727272727,-0.32258064516129026,-0.44827586206896547,-0.5178571428571429,-0.46428571428571436,-0.4107142857142858,-0.16666666666666663,-0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026-01-26 16:15:00.404999971,-0.296875,-0.6129032258064516,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,
2026-01-26 16:20:00.404999971,-0.1250000000000001,-0.325,-0.21250000000000002,-0.1794871794871794,-0.375,-0.42857142857142855,-0.828125,-0.29999999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,
